Name,Alexander
12a_848,2-9*t+21*t^2-31*t^3+35*t^4-31*t^5+21*t^6-9*t^7+2*t^8
12a_849,4-19*t+43*t^2-55*t^3+43*t^4-19*t^5+4*t^6
12a_850,1-4*t+8*t^2-12*t^3+13*t^4-13*t^5+13*t^6-12*t^7+8*t^8-4*t^9+t^10
12a_851,2-9*t+20*t^2-32*t^3+37*t^4-32*t^5+20*t^6-9*t^7+2*t^8
12a_852,2-10*t+25*t^2-42*t^3+49*t^4-42*t^5+25*t^6-10*t^7+2*t^8
12a_853,4-19*t+40*t^2-51*t^3+40*t^4-19*t^5+4*t^6
12a_854,3-14*t+30*t^2-39*t^3+30*t^4-14*t^5+3*t^6
12a_855,2-10*t+23*t^2-33*t^3+35*t^4-33*t^5+23*t^6-10*t^7+2*t^8
12a_856,4-22*t+54*t^2-73*t^3+54*t^4-22*t^5+4*t^6
12a_857,2-11*t+29*t^2-49*t^3+57*t^4-49*t^5+29*t^6-11*t^7+2*t^8
12a_858,3-16*t+38*t^2-51*t^3+38*t^4-16*t^5+3*t^6
12a_859,1-4*t+8*t^2-10*t^3+11*t^4-11*t^5+11*t^6-10*t^7+8*t^8-4*t^9+t^10
12a_860,2-9*t+20*t^2-28*t^3+31*t^4-28*t^5+20*t^6-9*t^7+2*t^8
12a_861,2-10*t+25*t^2-40*t^3+47*t^4-40*t^5+25*t^6-10*t^7+2*t^8
12a_862,4-19*t+42*t^2-53*t^3+42*t^4-19*t^5+4*t^6
12a_863,3-14*t+30*t^2-37*t^3+30*t^4-14*t^5+3*t^6
12a_864,1-5*t+12*t^2-20*t^3+27*t^4-29*t^5+27*t^6-20*t^7+12*t^8-5*t^9+t^10
12a_865,2-11*t+28*t^2-46*t^3+55*t^4-46*t^5+28*t^6-11*t^7+2*t^8
12a_866,2-12*t+34*t^2-62*t^3+75*t^4-62*t^5+34*t^6-12*t^7+2*t^8
12a_867,1-9*t+34*t^2-69*t^3+87*t^4-69*t^5+34*t^6-9*t^7+t^8
12a_868,1-10*t+39*t^2-84*t^3+109*t^4-84*t^5+39*t^6-10*t^7+t^8
12a_869,1-5*t+12*t^2-21*t^3+27*t^4-29*t^5+27*t^6-21*t^7+12*t^8-5*t^9+t^10
12a_870,2-10*t+23*t^2-37*t^3+43*t^4-37*t^5+23*t^6-10*t^7+2*t^8
12a_871,2-11*t+27*t^2-45*t^3+53*t^4-45*t^5+27*t^6-11*t^7+2*t^8
12a_872,4-21*t+45*t^2-57*t^3+45*t^4-21*t^5+4*t^6
12a_873,5-22*t+42*t^2-51*t^3+42*t^4-22*t^5+5*t^6
12a_874,2-12*t+33*t^2-59*t^3+71*t^4-59*t^5+33*t^6-12*t^7+2*t^8
12a_875,5-29*t+72*t^2-95*t^3+72*t^4-29*t^5+5*t^6
12a_876,3-8*t+13*t^2-18*t^3+21*t^4-18*t^5+13*t^6-8*t^7+3*t^8
12a_877,6-18*t+27*t^2-29*t^3+27*t^4-18*t^5+6*t^6
12a_878,1-3*t+6*t^2-9*t^3+12*t^4-13*t^5+12*t^6-9*t^7+6*t^8-3*t^9+t^10
12a_879,2-7*t+15*t^2-23*t^3+27*t^4-23*t^5+15*t^6-7*t^7+2*t^8
12a_880,12-40*t+57*t^2-40*t^3+12*t^4
12a_881,2-7*t+13*t^2-15*t^3+15*t^4-15*t^5+13*t^6-7*t^7+2*t^8
12a_882,4-16*t+33*t^2-41*t^3+33*t^4-16*t^5+4*t^6
12a_883,4-20*t+42*t^2-53*t^3+42*t^4-20*t^5+4*t^6
12a_884,1-9*t+33*t^2-66*t^3+81*t^4-66*t^5+33*t^6-9*t^7+t^8
12a_885,1-9*t+32*t^2-63*t^3+77*t^4-63*t^5+32*t^6-9*t^7+t^8
12a_886,1-7*t+24*t^2-45*t^3+53*t^4-45*t^5+24*t^6-7*t^7+t^8
12a_887,1-9*t+32*t^2-63*t^3+79*t^4-63*t^5+32*t^6-9*t^7+t^8
12a_888,1-9*t+33*t^2-67*t^3+83*t^4-67*t^5+33*t^6-9*t^7+t^8
12a_889,2-10*t+22*t^2-32*t^3+35*t^4-32*t^5+22*t^6-10*t^7+2*t^8
12a_890,4-21*t+47*t^2-61*t^3+47*t^4-21*t^5+4*t^6
12a_891,2-11*t+29*t^2-47*t^3+55*t^4-47*t^5+29*t^6-11*t^7+2*t^8
12a_892,4-22*t+53*t^2-69*t^3+53*t^4-22*t^5+4*t^6
12a_893,1-9*t+33*t^2-68*t^3+87*t^4-68*t^5+33*t^6-9*t^7+t^8
12a_894,2-12*t+33*t^2-56*t^3+67*t^4-56*t^5+33*t^6-12*t^7+2*t^8
12a_895,2-10*t+27*t^2-51*t^3+63*t^4-51*t^5+27*t^6-10*t^7+2*t^8
12a_896,2-11*t+26*t^2-40*t^3+45*t^4-40*t^5+26*t^6-11*t^7+2*t^8
12a_897,4-22*t+50*t^2-65*t^3+50*t^4-22*t^5+4*t^6
12a_898,1-4*t+11*t^2-21*t^3+30*t^4-33*t^5+30*t^6-21*t^7+11*t^8-4*t^9+t^10
12a_899,2-8*t+20*t^2-35*t^3+43*t^4-35*t^5+20*t^6-8*t^7+2*t^8
12a_900,8-29*t+54*t^2-65*t^3+54*t^4-29*t^5+8*t^6
12a_901,1-9*t+27*t^2-47*t^3+55*t^4-47*t^5+27*t^6-9*t^7+t^8
12a_902,2-18*t+51*t^2-71*t^3+51*t^4-18*t^5+2*t^6
12a_903,5-26*t+57*t^2-73*t^3+57*t^4-26*t^5+5*t^6
12a_904,2-10*t+23*t^2-36*t^3+41*t^4-36*t^5+23*t^6-10*t^7+2*t^8
12a_905,4-20*t+43*t^2-55*t^3+43*t^4-20*t^5+4*t^6
12a_906,1-8*t+26*t^2-53*t^3+69*t^4-53*t^5+26*t^6-8*t^7+t^8
12a_907,2-11*t+29*t^2-45*t^3+51*t^4-45*t^5+29*t^6-11*t^7+2*t^8
12a_908,4-22*t+55*t^2-73*t^3+55*t^4-22*t^5+4*t^6
12a_909,1-4*t+9*t^2-14*t^3+16*t^4-17*t^5+16*t^6-14*t^7+9*t^8-4*t^9+t^10
12a_910,2-9*t+22*t^2-36*t^3+41*t^4-36*t^5+22*t^6-9*t^7+2*t^8
12a_911,2-9*t+23*t^2-39*t^3+45*t^4-39*t^5+23*t^6-9*t^7+2*t^8
12a_912,3-12*t+26*t^2-35*t^3+26*t^4-12*t^5+3*t^6
12a_913,1-7*t+24*t^2-48*t^3+59*t^4-48*t^5+24*t^6-7*t^7+t^8
12a_914,5-25*t+59*t^2-77*t^3+59*t^4-25*t^5+5*t^6
12a_915,3-23*t+65*t^2-89*t^3+65*t^4-23*t^5+3*t^6
12a_916,1-4*t+10*t^2-18*t^3+26*t^4-29*t^5+26*t^6-18*t^7+10*t^8-4*t^9+t^10
12a_917,2-9*t+23*t^2-39*t^3+47*t^4-39*t^5+23*t^6-9*t^7+2*t^8
12a_918,1-9*t+29*t^2-53*t^3+63*t^4-53*t^5+29*t^6-9*t^7+t^8
12a_919,2-16*t+45*t^2-63*t^3+45*t^4-16*t^5+2*t^6
12a_920,1-4*t+9*t^2-16*t^3+21*t^4-23*t^5+21*t^6-16*t^7+9*t^8-4*t^9+t^10
12a_921,2-9*t+21*t^2-35*t^3+41*t^4-35*t^5+21*t^6-9*t^7+2*t^8
12a_922,2-11*t+32*t^2-60*t^3+73*t^4-60*t^5+32*t^6-11*t^7+2*t^8
12a_923,2-9*t+18*t^2-25*t^3+27*t^4-25*t^5+18*t^6-9*t^7+2*t^8
12a_924,4-20*t+43*t^2-55*t^3+43*t^4-20*t^5+4*t^6
12a_925,2-10*t+28*t^2-51*t^3+63*t^4-51*t^5+28*t^6-10*t^7+2*t^8
12a_926,2-8*t+16*t^2-24*t^3+27*t^4-24*t^5+16*t^6-8*t^7+2*t^8
12a_927,4-18*t+37*t^2-47*t^3+37*t^4-18*t^5+4*t^6
12a_928,1-8*t+31*t^2-69*t^3+91*t^4-69*t^5+31*t^6-8*t^7+t^8
12a_929,2-10*t+25*t^2-41*t^3+47*t^4-41*t^5+25*t^6-10*t^7+2*t^8
12a_930,2-9*t+19*t^2-28*t^3+31*t^4-28*t^5+19*t^6-9*t^7+2*t^8
12a_931,4-19*t+40*t^2-51*t^3+40*t^4-19*t^5+4*t^6
12a_932,1-7*t+24*t^2-46*t^3+55*t^4-46*t^5+24*t^6-7*t^7+t^8
12a_933,1-8*t+26*t^2-49*t^3+59*t^4-49*t^5+26*t^6-8*t^7+t^8
12a_934,2-10*t+27*t^2-49*t^3+59*t^4-49*t^5+27*t^6-10*t^7+2*t^8
12a_935,1-8*t+29*t^2-59*t^3+75*t^4-59*t^5+29*t^6-8*t^7+t^8
12a_936,4-20*t+46*t^2-61*t^3+46*t^4-20*t^5+4*t^6
12a_937,2-7*t+11*t^2-13*t^3+13*t^4-13*t^5+11*t^6-7*t^7+2*t^8
12a_938,4-16*t+29*t^2-35*t^3+29*t^4-16*t^5+4*t^6
12a_939,10-40*t+59*t^2-40*t^3+10*t^4
12a_940,2-13*t+39*t^2-57*t^3+39*t^4-13*t^5+2*t^6
12a_941,2-8*t+17*t^2-26*t^3+29*t^4-26*t^5+17*t^6-8*t^7+2*t^8
12a_942,4-18*t+39*t^2-51*t^3+39*t^4-18*t^5+4*t^6
12a_943,4-21*t+51*t^2-69*t^3+51*t^4-21*t^5+4*t^6
12a_944,2-9*t+21*t^2-32*t^3+37*t^4-32*t^5+21*t^6-9*t^7+2*t^8
12a_945,4-20*t+46*t^2-59*t^3+46*t^4-20*t^5+4*t^6
12a_946,2-9*t+19*t^2-29*t^3+33*t^4-29*t^5+19*t^6-9*t^7+2*t^8
12a_947,4-18*t+35*t^2-43*t^3+35*t^4-18*t^5+4*t^6
12a_948,1-9*t+29*t^2-54*t^3+65*t^4-54*t^5+29*t^6-9*t^7+t^8
12a_949,2-10*t+25*t^2-42*t^3+49*t^4-42*t^5+25*t^6-10*t^7+2*t^8
12a_950,4-20*t+45*t^2-59*t^3+45*t^4-20*t^5+4*t^6
12a_951,1-9*t+32*t^2-65*t^3+81*t^4-65*t^5+32*t^6-9*t^7+t^8
12a_952,2-9*t+17*t^2-22*t^3+23*t^4-22*t^5+17*t^6-9*t^7+2*t^8
12a_953,4-20*t+42*t^2-53*t^3+42*t^4-20*t^5+4*t^6
12a_954,2-10*t+25*t^2-43*t^3+51*t^4-43*t^5+25*t^6-10*t^7+2*t^8
12a_955,4-20*t+44*t^2-57*t^3+44*t^4-20*t^5+4*t^6
12a_956,2-10*t+26*t^2-42*t^3+49*t^4-42*t^5+26*t^6-10*t^7+2*t^8
12a_957,4-20*t+47*t^2-61*t^3+47*t^4-20*t^5+4*t^6
12a_958,2-10*t+25*t^2-39*t^3+45*t^4-39*t^5+25*t^6-10*t^7+2*t^8
12a_959,4-21*t+50*t^2-65*t^3+50*t^4-21*t^5+4*t^6
12a_960,4-25*t+66*t^2-91*t^3+66*t^4-25*t^5+4*t^6
12a_961,1-9*t+31*t^2-60*t^3+75*t^4-60*t^5+31*t^6-9*t^7+t^8
12a_962,1-9*t+28*t^2-51*t^3+61*t^4-51*t^5+28*t^6-9*t^7+t^8
12a_963,5-24*t+50*t^2-63*t^3+50*t^4-24*t^5+5*t^6
12a_964,1-9*t+30*t^2-55*t^3+65*t^4-55*t^5+30*t^6-9*t^7+t^8
12a_965,1-9*t+32*t^2-65*t^3+83*t^4-65*t^5+32*t^6-9*t^7+t^8
12a_966,2-10*t+26*t^2-44*t^3+53*t^4-44*t^5+26*t^6-10*t^7+2*t^8
12a_967,5-27*t+58*t^2-73*t^3+58*t^4-27*t^5+5*t^6
12a_968,1-8*t+23*t^2-40*t^3+49*t^4-40*t^5+23*t^6-8*t^7+t^8
12a_969,2-14*t+33*t^2-41*t^3+33*t^4-14*t^5+2*t^6
12a_970,2-8*t+15*t^2-18*t^3+19*t^4-18*t^5+15*t^6-8*t^7+2*t^8
12a_971,4-18*t+37*t^2-45*t^3+37*t^4-18*t^5+4*t^6
12a_972,2-10*t+24*t^2-36*t^3+39*t^4-36*t^5+24*t^6-10*t^7+2*t^8
12a_973,8-29*t+53*t^2-63*t^3+53*t^4-29*t^5+8*t^6
12a_974,13-44*t+63*t^2-44*t^3+13*t^4
12a_975,4-22*t+52*t^2-69*t^3+52*t^4-22*t^5+4*t^6
12a_976,4-25*t+66*t^2-89*t^3+66*t^4-25*t^5+4*t^6
12a_977,2-10*t+22*t^2-34*t^3+39*t^4-34*t^5+22*t^6-10*t^7+2*t^8
12a_978,3-15*t+30*t^2-37*t^3+30*t^4-15*t^5+3*t^6
12a_979,2-10*t+27*t^2-46*t^3+55*t^4-46*t^5+27*t^6-10*t^7+2*t^8
12a_980,2-11*t+31*t^2-53*t^3+63*t^4-53*t^5+31*t^6-11*t^7+2*t^8
12a_981,1-4*t+10*t^2-17*t^3+23*t^4-25*t^5+23*t^6-17*t^7+10*t^8-4*t^9+t^10
12a_982,2-9*t+23*t^2-38*t^3+45*t^4-38*t^5+23*t^6-9*t^7+2*t^8
12a_983,5-25*t+52*t^2-65*t^3+52*t^4-25*t^5+5*t^6
12a_984,1-4*t+9*t^2-13*t^3+16*t^4-17*t^5+16*t^6-13*t^7+9*t^8-4*t^9+t^10
12a_985,2-9*t+21*t^2-30*t^3+33*t^4-30*t^5+21*t^6-9*t^7+2*t^8
12a_986,2-12*t+34*t^2-59*t^3+71*t^4-59*t^5+34*t^6-12*t^7+2*t^8
12a_987,2-10*t+27*t^2-46*t^3+55*t^4-46*t^5+27*t^6-10*t^7+2*t^8
12a_988,2-8*t+17*t^2-23*t^3+25*t^4-23*t^5+17*t^6-8*t^7+2*t^8
12a_989,4-18*t+40*t^2-51*t^3+40*t^4-18*t^5+4*t^6
12a_990,1-8*t+26*t^2-48*t^3+59*t^4-48*t^5+26*t^6-8*t^7+t^8
12a_991,1-8*t+25*t^2-44*t^3+53*t^4-44*t^5+25*t^6-8*t^7+t^8
12a_992,1-9*t+30*t^2-57*t^3+71*t^4-57*t^5+30*t^6-9*t^7+t^8
12a_993,2-10*t+24*t^2-38*t^3+45*t^4-38*t^5+24*t^6-10*t^7+2*t^8
12a_994,2-12*t+34*t^2-60*t^3+71*t^4-60*t^5+34*t^6-12*t^7+2*t^8
12a_995,8-28*t+49*t^2-57*t^3+49*t^4-28*t^5+8*t^6
12a_996,14-48*t+69*t^2-48*t^3+14*t^4
12a_997,2-10*t+26*t^2-44*t^3+51*t^4-44*t^5+26*t^6-10*t^7+2*t^8
12a_998,2-11*t+30*t^2-52*t^3+61*t^4-52*t^5+30*t^6-11*t^7+2*t^8
12a_999,1-4*t+11*t^2-21*t^3+31*t^4-35*t^5+31*t^6-21*t^7+11*t^8-4*t^9+t^10
12a_1000,2-8*t+19*t^2-30*t^3+35*t^4-30*t^5+19*t^6-8*t^7+2*t^8
12a_1001,4-19*t+43*t^2-57*t^3+43*t^4-19*t^5+4*t^6
12a_1002,1-5*t+13*t^2-23*t^3+32*t^4-35*t^5+32*t^6-23*t^7+13*t^8-5*t^9+t^10
12a_1003,2-10*t+28*t^2-48*t^3+57*t^4-48*t^5+28*t^6-10*t^7+2*t^8
12a_1004,8-30*t+57*t^2-69*t^3+57*t^4-30*t^5+8*t^6
12a_1005,2-11*t+29*t^2-49*t^3+59*t^4-49*t^5+29*t^6-11*t^7+2*t^8
12a_1006,2-10*t+25*t^2-41*t^3+49*t^4-41*t^5+25*t^6-10*t^7+2*t^8
12a_1007,2-9*t+19*t^2-27*t^3+29*t^4-27*t^5+19*t^6-9*t^7+2*t^8
12a_1008,4-20*t+45*t^2-59*t^3+45*t^4-20*t^5+4*t^6
12a_1009,2-9*t+19*t^2-25*t^3+27*t^4-25*t^5+19*t^6-9*t^7+2*t^8
12a_1010,4-20*t+45*t^2-57*t^3+45*t^4-20*t^5+4*t^6
12a_1011,1-4*t+9*t^2-15*t^3+20*t^4-23*t^5+20*t^6-15*t^7+9*t^8-4*t^9+t^10
12a_1012,2-9*t+21*t^2-32*t^3+35*t^4-32*t^5+21*t^6-9*t^7+2*t^8
12a_1013,1-4*t+9*t^2-15*t^3+20*t^4-21*t^5+20*t^6-15*t^7+9*t^8-4*t^9+t^10
12a_1014,2-9*t+21*t^2-34*t^3+41*t^4-34*t^5+21*t^6-9*t^7+2*t^8
12a_1015,2-8*t+17*t^2-25*t^3+27*t^4-25*t^5+17*t^6-8*t^7+2*t^8
12a_1016,4-18*t+40*t^2-53*t^3+40*t^4-18*t^5+4*t^6
12a_1017,2-8*t+15*t^2-19*t^3+21*t^4-19*t^5+15*t^6-8*t^7+2*t^8
12a_1018,4-18*t+36*t^2-43*t^3+36*t^4-18*t^5+4*t^6
12a_1019,1-10*t+39*t^2-80*t^3+101*t^4-80*t^5+39*t^6-10*t^7+t^8
12a_1020,1-9*t+34*t^2-71*t^3+89*t^4-71*t^5+34*t^6-9*t^7+t^8
12a_1021,1-9*t+35*t^2-76*t^3+97*t^4-76*t^5+35*t^6-9*t^7+t^8
12a_1022,3-21*t+58*t^2-79*t^3+58*t^4-21*t^5+3*t^6
12a_1023,2-8*t+16*t^2-24*t^3+27*t^4-24*t^5+16*t^6-8*t^7+2*t^8
12a_1024,4-17*t+33*t^2-41*t^3+33*t^4-17*t^5+4*t^6
12a_1025,2-12*t+31*t^2-52*t^3+61*t^4-52*t^5+31*t^6-12*t^7+2*t^8
12a_1026,3-17*t+38*t^2-49*t^3+38*t^4-17*t^5+3*t^6
12a_1027,1-3*t+6*t^2-10*t^3+14*t^4-15*t^5+14*t^6-10*t^7+6*t^8-3*t^9+t^10
12a_1028,2-7*t+14*t^2-21*t^3+25*t^4-21*t^5+14*t^6-7*t^7+2*t^8
12a_1029,2-6*t+10*t^2-14*t^3+17*t^4-14*t^5+10*t^6-6*t^7+2*t^8
12a_1030,4-13*t+19*t^2-19*t^3+19*t^4-13*t^5+4*t^6
12a_1031,2-7*t+13*t^2-17*t^3+19*t^4-17*t^5+13*t^6-7*t^7+2*t^8
12a_1032,4-16*t+31*t^2-37*t^3+31*t^4-16*t^5+4*t^6
12a_1033,4-14*t+23*t^2-25*t^3+23*t^4-14*t^5+4*t^6
12a_1034,8-30*t+45*t^2-30*t^3+8*t^4
12a_1035,7-21*t+32*t^2-35*t^3+32*t^4-21*t^5+7*t^6
12a_1036,2-10*t+21*t^2-30*t^3+33*t^4-30*t^5+21*t^6-10*t^7+2*t^8
12a_1037,14-46*t+65*t^2-46*t^3+14*t^4
12a_1038,4-21*t+45*t^2-57*t^3+45*t^4-21*t^5+4*t^6
12a_1039,1-7*t+17*t^2-27*t^3+33*t^4-27*t^5+17*t^6-7*t^7+t^8
12a_1040,2-13*t+27*t^2-31*t^3+27*t^4-13*t^5+2*t^6
12a_1041,2-12*t+33*t^2-54*t^3+63*t^4-54*t^5+33*t^6-12*t^7+2*t^8
12a_1042,2-11*t+30*t^2-52*t^3+63*t^4-52*t^5+30*t^6-11*t^7+2*t^8
12a_1043,4-21*t+48*t^2-61*t^3+48*t^4-21*t^5+4*t^6
12a_1044,3-18*t+46*t^2-61*t^3+46*t^4-18*t^5+3*t^6
12a_1045,1-8*t+22*t^2-32*t^3+35*t^4-32*t^5+22*t^6-8*t^7+t^8
12a_1046,2-17*t+49*t^2-67*t^3+49*t^4-17*t^5+2*t^6
12a_1047,1-4*t+10*t^2-18*t^3+25*t^4-27*t^5+25*t^6-18*t^7+10*t^8-4*t^9+t^10
12a_1048,2-9*t+23*t^2-40*t^3+49*t^4-40*t^5+23*t^6-9*t^7+2*t^8
12a_1049,1-9*t+27*t^2-45*t^3+51*t^4-45*t^5+27*t^6-9*t^7+t^8
12a_1050,1-8*t+29*t^2-63*t^3+83*t^4-63*t^5+29*t^6-8*t^7+t^8
12a_1051,1-4*t+9*t^2-15*t^3+18*t^4-19*t^5+18*t^6-15*t^7+9*t^8-4*t^9+t^10
12a_1052,2-9*t+22*t^2-38*t^3+45*t^4-38*t^5+22*t^6-9*t^7+2*t^8
12a_1053,2-10*t+27*t^2-48*t^3+59*t^4-48*t^5+27*t^6-10*t^7+2*t^8
12a_1054,1-9*t+28*t^2-48*t^3+55*t^4-48*t^5+28*t^6-9*t^7+t^8
12a_1055,2-17*t+50*t^2-71*t^3+50*t^4-17*t^5+2*t^6
12a_1056,2-10*t+28*t^2-52*t^3+63*t^4-52*t^5+28*t^6-10*t^7+2*t^8
12a_1057,3-22*t+59*t^2-81*t^3+59*t^4-22*t^5+3*t^6
12a_1058,2-18*t+53*t^2-75*t^3+53*t^4-18*t^5+2*t^6
12a_1059,2-10*t+23*t^2-36*t^3+41*t^4-36*t^5+23*t^6-10*t^7+2*t^8
12a_1060,2-9*t+22*t^2-37*t^3+43*t^4-37*t^5+22*t^6-9*t^7+2*t^8
12a_1061,2-11*t+31*t^2-56*t^3+67*t^4-56*t^5+31*t^6-11*t^7+2*t^8
12a_1062,3-15*t+32*t^2-41*t^3+32*t^4-15*t^5+3*t^6
12a_1063,3-12*t+24*t^2-31*t^3+24*t^4-12*t^5+3*t^6
12a_1064,2-9*t+21*t^2-33*t^3+37*t^4-33*t^5+21*t^6-9*t^7+2*t^8
12a_1065,1-8*t+31*t^2-67*t^3+87*t^4-67*t^5+31*t^6-8*t^7+t^8
12a_1066,2-8*t+19*t^2-33*t^3+39*t^4-33*t^5+19*t^6-8*t^7+2*t^8
12a_1067,1-8*t+30*t^2-61*t^3+75*t^4-61*t^5+30*t^6-8*t^7+t^8
12a_1068,4-16*t+32*t^2-41*t^3+32*t^4-16*t^5+4*t^6
12a_1069,2-19*t+57*t^2-79*t^3+57*t^4-19*t^5+2*t^6
12a_1070,1-8*t+29*t^2-58*t^3+71*t^4-58*t^5+29*t^6-8*t^7+t^8
12a_1071,2-10*t+26*t^2-46*t^3+55*t^4-46*t^5+26*t^6-10*t^7+2*t^8
12a_1072,2-11*t+30*t^2-49*t^3+57*t^4-49*t^5+30*t^6-11*t^7+2*t^8
12a_1073,4-22*t+49*t^2-63*t^3+49*t^4-22*t^5+4*t^6
12a_1074,1-8*t+24*t^2-40*t^3+47*t^4-40*t^5+24*t^6-8*t^7+t^8
12a_1075,4-19*t+41*t^2-53*t^3+41*t^4-19*t^5+4*t^6
12a_1076,1-8*t+29*t^2-60*t^3+77*t^4-60*t^5+29*t^6-8*t^7+t^8
12a_1077,3-16*t+40*t^2-53*t^3+40*t^4-16*t^5+3*t^6
12a_1078,2-11*t+32*t^2-58*t^3+71*t^4-58*t^5+32*t^6-11*t^7+2*t^8
12a_1079,2-11*t+31*t^2-56*t^3+67*t^4-56*t^5+31*t^6-11*t^7+2*t^8
12a_1080,1-8*t+24*t^2-42*t^3+51*t^4-42*t^5+24*t^6-8*t^7+t^8
12a_1081,1-8*t+25*t^2-46*t^3+57*t^4-46*t^5+25*t^6-8*t^7+t^8
12a_1082,1-8*t+23*t^2-38*t^3+45*t^4-38*t^5+23*t^6-8*t^7+t^8
12a_1083,2-9*t+21*t^2-33*t^3+39*t^4-33*t^5+21*t^6-9*t^7+2*t^8
12a_1084,1-8*t+20*t^2-28*t^3+31*t^4-28*t^5+20*t^6-8*t^7+t^8
12a_1085,2-17*t+45*t^2-59*t^3+45*t^4-17*t^5+2*t^6
12a_1086,4-20*t+46*t^2-59*t^3+46*t^4-20*t^5+4*t^6
12a_1087,1-8*t+25*t^2-48*t^3+61*t^4-48*t^5+25*t^6-8*t^7+t^8
12a_1088,1-9*t+29*t^2-54*t^3+67*t^4-54*t^5+29*t^6-9*t^7+t^8
12a_1089,1-8*t+21*t^2-31*t^3+35*t^4-31*t^5+21*t^6-8*t^7+t^8
12a_1090,2-16*t+42*t^2-55*t^3+42*t^4-16*t^5+2*t^6
12a_1091,2-10*t+27*t^2-49*t^3+61*t^4-49*t^5+27*t^6-10*t^7+2*t^8
12a_1092,1-9*t+29*t^2-52*t^3+61*t^4-52*t^5+29*t^6-9*t^7+t^8
12a_1093,1-8*t+25*t^2-44*t^3+51*t^4-44*t^5+25*t^6-8*t^7+t^8
12a_1094,2-14*t+35*t^2-45*t^3+35*t^4-14*t^5+2*t^6
12a_1095,3-12*t+22*t^2-25*t^3+22*t^4-12*t^5+3*t^6
12a_1096,1-8*t+29*t^2-60*t^3+75*t^4-60*t^5+29*t^6-8*t^7+t^8
12a_1097,16-54*t+77*t^2-54*t^3+16*t^4
12a_1098,5-29*t+68*t^2-89*t^3+68*t^4-29*t^5+5*t^6
12a_1099,2-10*t+27*t^2-44*t^3+51*t^4-44*t^5+27*t^6-10*t^7+2*t^8
12a_1100,2-11*t+31*t^2-54*t^3+65*t^4-54*t^5+31*t^6-11*t^7+2*t^8
12a_1101,2-11*t+30*t^2-48*t^3+55*t^4-48*t^5+30*t^6-11*t^7+2*t^8
12a_1102,1-8*t+30*t^2-68*t^3+91*t^4-68*t^5+30*t^6-8*t^7+t^8
12a_1103,4-19*t+45*t^2-59*t^3+45*t^4-19*t^5+4*t^6
12a_1104,1-8*t+25*t^2-46*t^3+55*t^4-46*t^5+25*t^6-8*t^7+t^8
12a_1105,1-8*t+30*t^2-64*t^3+83*t^4-64*t^5+30*t^6-8*t^7+t^8
12a_1106,3-18*t+48*t^2-67*t^3+48*t^4-18*t^5+3*t^6
12a_1107,2-8*t+16*t^2-20*t^3+21*t^4-20*t^5+16*t^6-8*t^7+2*t^8
12a_1108,4-17*t+35*t^2-43*t^3+35*t^4-17*t^5+4*t^6
12a_1109,2-11*t+29*t^2-51*t^3+61*t^4-51*t^5+29*t^6-11*t^7+2*t^8
12a_1110,5-27*t+66*t^2-87*t^3+66*t^4-27*t^5+5*t^6
12a_1111,2-11*t+27*t^2-41*t^3+45*t^4-41*t^5+27*t^6-11*t^7+2*t^8
12a_1112,8-27*t+46*t^2-53*t^3+46*t^4-27*t^5+8*t^6
12a_1113,15-51*t+73*t^2-51*t^3+15*t^4
12a_1114,1-4*t+9*t^2-12*t^3+14*t^4-15*t^5+14*t^6-12*t^7+9*t^8-4*t^9+t^10
12a_1115,2-9*t+22*t^2-32*t^3+35*t^4-32*t^5+22*t^6-9*t^7+2*t^8
12a_1116,2-9*t+23*t^2-37*t^3+43*t^4-37*t^5+23*t^6-9*t^7+2*t^8
12a_1117,4-26*t+64*t^2-85*t^3+64*t^4-26*t^5+4*t^6
12a_1118,3-12*t+26*t^2-33*t^3+26*t^4-12*t^5+3*t^6
12a_1119,2-9*t+21*t^2-33*t^3+39*t^4-33*t^5+21*t^6-9*t^7+2*t^8
12a_1120,1-4*t+9*t^2-14*t^3+18*t^4-19*t^5+18*t^6-14*t^7+9*t^8-4*t^9+t^10
12a_1121,2-9*t+22*t^2-36*t^3+43*t^4-36*t^5+22*t^6-9*t^7+2*t^8
12a_1122,1-8*t+30*t^2-63*t^3+81*t^4-63*t^5+30*t^6-8*t^7+t^8
12a_1123,1-9*t+30*t^2-56*t^3+69*t^4-56*t^5+30*t^6-9*t^7+t^8
12a_1124,1-13*t+50*t^2-77*t^3+50*t^4-13*t^5+t^6
12a_1125,4-14*t+21*t^2-23*t^3+21*t^4-14*t^5+4*t^6
12a_1126,8-30*t+43*t^2-30*t^3+8*t^4
12a_1127,4-24*t+41*t^2-24*t^3+4*t^4
12a_1128,1-3*t+5*t^2-7*t^3+9*t^4-9*t^5+9*t^6-7*t^7+5*t^8-3*t^9+t^10
12a_1129,2-7*t+13*t^2-19*t^3+23*t^4-19*t^5+13*t^6-7*t^7+2*t^8
12a_1130,2-8*t+16*t^2-23*t^3+27*t^4-23*t^5+16*t^6-8*t^7+2*t^8
12a_1131,2-7*t+11*t^2-11*t^3+11*t^4-11*t^5+11*t^6-7*t^7+2*t^8
12a_1132,4-16*t+29*t^2-33*t^3+29*t^4-16*t^5+4*t^6
12a_1133,4-18*t+36*t^2-43*t^3+36*t^4-18*t^5+4*t^6
